Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Telephone;Web;Mail;Segpa;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Type_contrat_prive;code_nature;Code_type_contrat_prive
0580038B;Collège Les Amognes;Collège;Public;03 86 58 40 23;http://clg-lesamognes-saint-benin-d-azy.eclat-bfc.fr;0580038b@ac-dijon.fr;0;0;0;0;SANS OBJET;340;99
0030026M;Lycée polyvalent Paul Constans;Lycée;Public;04 70 08 19 30;https://paul-constans.fr/;ce.0030026M@ac-clermont.fr;0;0;0;1;SANS OBJET;306;99
0511216V;Collège Jean Moulin;Collège;Public;03 26 68 34 96;https://clg-moulin-st-memmie.monbureaunumerique.fr/;ce.0511216v@ac-reims.fr;1;0;0;0;SANS OBJET;340;99
0250047R;Collège Olympe de Gouges site de Saint-Hyppolyte;Collège;Public;03 81 31 18 50;https://clg-olympedegouges-pontderoidevermondans.eclat-bfc.fr;ce.0250047r@ac-besancon.fr;0;0;0;0;SANS OBJET;340;99
0700005A;Collège Duplessis-Deville;Collège;Public;03 84 49 32 67;http://www.clg-duplessis-deville.ac-besancon.fr;ce.0700005a@ac-besancon.fr;0;0;0;0;SANS OBJET;340;99
0701078S;Lycée polyvalent Lumière;Lycée;Public;03 84 40 21 21;http://www.lyc-lumiere.ac-besancon.fr/formations-bac-pro/;ce.0701078s@ac-besancon.fr;0;0;0;0;SANS OBJET;306;99
9710040S;Collège Maurice Satineau;Collège;Public;05 90 32 07 24;http://mauricesatineau.clg.ac-guadeloupe.fr;ce.9710040s@ac-guadeloupe.fr;0;0;0;0;SANS OBJET;340;99
9711181G;Collège Bois Rada;Collège;Public;0590 90 00 32;http://boisrada.clg.ac-guadeloupe.fr;ce.9711181g@ac-guadeloupe.fr;0;0;0;0;SANS OBJET;340;99
9710923B;Lycée général et technologique Jardin d'Essai;Lycée;Public;05 90 91 48 94;http://jardindessai.lyc.ac-guadeloupe.fr/;ce.9710923b@ac-guadeloupe.fr;0;0;0;0;SANS OBJET;300;99
0291103S;Collège des Iles du Ponant;Collège;Public;02 98 80 33 83;http://www.clg-ponant.net;ce.0291103s@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0440292D;Collège Jean Mermoz;Collège;Public;02 40 87 93 46;http://jmermoz.loire-atlantique.e-lyco.fr;ce.0440292d@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0490037Z;Collège Philippe Cousteau;Collège;Public;02 41 92 43 77;http://cousteau.anjou.e-lyco.fr/;ce.0490037z@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0950894F;Collège Jean-Claude Chabanne;Collège;Public;01 30 32 51 00;https://clg-chabanne-pontoise.ac-versailles.fr/;0950894F@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0951279Z;Collège Les Coutures;Collège;Public;01 34 73 42 11;https://clg-coutures-parmain.ac-versailles.fr/;0951279Z@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0951281B;Lycée professionnel Turgot;Lycée;Public;01 34 05 15 25;https://lyc-turgot-montmorency.ac-versailles.fr/;0951281b@ac-versailles.fr;0;0;0;1;SANS OBJET;306;99
0910625K;Lycée Rosa Parks;Lycée;Public;01 69 03 53 36;https://lyc-rosaparks-montgeron.ac-versailles.fr/;0910625k@ac-versailles.fr;0;0;0;0;SANS OBJET;300;99
0762080Y;Collège Henri Matisse;Collège;Public;02 35 67 69 59;http://henrimatisse.arsene76.fr;ce.0762080y@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0911578W;Lycée polyvalent Pierre Mendès France;Lycée;Public;01 69 43 06 90;https://lyc-mendesfrance-ris.ac-versailles.fr/;0911578w@ac-versailles.fr;0;0;0;0;SANS OBJET;306;99
0333329P;Collège Joséphine Baker;Collège;Public;05 56 03 00 77;https://blogpeda.ac-bordeaux.fr/collegemios/;ce.0333329P@ac-bordeaux.fr;0;0;0;0;SANS OBJET;340;99
0951728M;Lycée Edmond Rostand;Lycée;Public;01 34 48 57 30;https://lyc-rostand-st-ouen.ac-versailles.fr/;0951728m@ac-versailles.fr;0;0;0;0;SANS OBJET;306;99
0950937C;Collège Les Touleuses;Collège;Public;01 30 30 12 23;https://clg-touleuses-cergy.ac-versailles.fr/;0950937C@ac-versailles.fr;1;0;0;0;SANS OBJET;340;99
0501240B;Collège Gabriel de Montgomery;Collège;Public;02 33 89 23 60;https://gabriel-de-montgommery-ducey.college.ac-normandie.fr/;ce.0501240b@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0610021S;Lycée Jean Guéhenno;Lycée;Public;02 33 65 80 40;http://www.lyceeguehennoflers.fr;ce.0610021s@ac-normandie.fr;0;0;0;0;SANS OBJET;306;99
0341826A;Collège François Mitterrand;Collège;Public;04 67 55 90 20;https://francois-mitterrand-clapiers.mon-ent-occitanie.fr/;ce.0341826a@ac-montpellier.fr;0;0;0;0;SANS OBJET;340;99
0610019P;Lycée professionnel Flora Tristan;Lycée;Public;02 33 37 06 33;http://www.lycee-flora-tristan.fr;ce.0610019p@ac-normandie.fr;0;0;0;0;SANS OBJET;320;99
0762087F;Collège Rachel Salmona;Collège;Public;02 35 50 56 10;http://rachelsalmona.arsene76.fr/;ce.0762087f@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0762911B;Lycée Galilée;Lycée;Public;02 35 79 40 40;https://galilee.lycee.ac-normandie.fr/;ce.0762911b@ac-normandie.fr;0;0;0;1;SANS OBJET;306;99
0761744H;Lycée professionnel agricole du Pays de Bray;Lycée;Public;02 32 97 56 30;http://www.lyceedupaysdebray.fr/;lpa.neufchatel@educagri.fr;0;1;0;0;SANS OBJET;320;99
0762459K;Collège Nelson Mandela;Collège;Public;02 35 81 46 40;http://nelsonmandela.arsene76.fr/;ce.0762459k@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0271098X;Collège Guy de Maupassant;Collège;Public;02 32 49 00 68;http://maupassant.ent27.fr/;ce.0271098x@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
9741051Z;Lycée polyvalent Paul Moreau;Lycée;Public;02 62 51 61 61;https://etab.ac-reunion.fr/lyc-paul-moreau;ce.9741051z@ac-reunion.fr;0;0;0;0;SANS OBJET;306;99
9740471U;Lycée général et technologique Jean-Claude Fruteau;Lycée;Public;02 62 50 82 00;https://etab.ac-reunion.fr/lyc-amiral-bouvet;ce.9740471u@ac-reunion.fr;0;0;0;0;SANS OBJET;300;99
9740018B;Collège Harry GRUCHET - La Chaloupe Saint-Leu;Collège;Public;02 62 54 87 87;https://etab.ac-reunion.fr/clg-harry-gruchet-la-chaloupe;ce.9740018b@ac-reunion.fr;0;0;0;0;SANS OBJET;340;99
9741581A;Collège du 12e km;Collège;Public;02 62 34 57 80;https://etab.ac-reunion.fr/clg-12eme;ce.9741581A@ac-reunion.fr;0;0;0;0;SANS OBJET;340;99
0140079K;Collège Jean Vilar;Collège;Public;02 31 68 81 80;https://jean-vilar.college.ac-normandie.fr/;ce.0140079k@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0451148D;Collège Pablo Picasso;Collège;Public;02 38 93 01 99;http://clg-picasso-chalette.tice.ac-orleans-tours.fr/eva/;ce.0451148d@ac-orleans-tours.fr;0;0;0;0;SANS OBJET;340;99
0931217T;Collège Irène et Frédéric Joliot Curie;Collège;Public;01 48 46 42 00;;ce.0931217t@ac-creteil.fr;0;0;0;0;SANS OBJET;340;99
0932229T;Lycée polyvalent Paul Le Rolland;Lycée;Public;01 48 32 01 30;https://lyc-eugene-delacroix-drancy.ac-creteil.fr/;ce.0932229T@ac-creteil.fr;0;0;0;0;SANS OBJET;306;99
0760013B;Lycée professionnel Pierre et Marie Curie;Lycée;Public;02 32 84 19 50;https://curie-bolbec.lycee.ac-normandie.fr/?lang=fr;ce.0760013b@ac-normandie.fr;0;0;0;1;SANS OBJET;320;99
0760007V;Lycée professionnel Auguste Bartholdi;Lycée;Public;02 32 94 96 96;https://bartholdi.lycee.ac-normandie.fr/;ce.0760007v@ac-normandie.fr;0;0;0;0;SANS OBJET;320;99
0560215E;Collège Jean Lurçat;Collège;Public;02 97 76 00 98;http://www.college-jeanlurcat-lanester.ac-rennes.fr;ce.0560215e@ac-rennes.fr;1;0;0;0;SANS OBJET;340;99
0351847T;Collège Georges Brassens;Collège;Public;02 99 60 76 61;http://www.college-georgesbrassens-lerheu.ac-rennes.fr;Ce.0351847t@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0221571N;Lycée polyvalent Kerraoul;Lycée;Public;02 96 55 34 30;https://www.lyceekerraoul-paimpol.ac-rennes.fr;ce.0221571n@ac-rennes.fr;0;0;0;0;SANS OBJET;306;99
0290126E;Lycée agricole de Suscinio;Lycée;Public;02 98 72 03 22;https://cmk29.educagri.fr;legta.morlaix@educagri.fr;0;1;0;0;SANS OBJET;307;99
0562028A;Collège de Tréfaven;Collège;Public;02 97 78 54 80;https://www.college-trefaven.fr;ce.0562028A@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0491825T;Collège David d'Angers;Collège;Public;02 41 88 49 61;http://david-angers.e-lyco.fr;ce.0491825t@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0442029S;Collège Gérard Philipe;Collège;Public;02 40 52 68 44;http://gphilipe.loire-atlantique.e-lyco.fr;ce.0442029s@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0490042E;Collège Pierre Mendès France;Collège;Public;02 41 50 19 12;http://pierre-mendes-france.anjou.e-lyco.fr;ce.0490042e@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0783215W;Collège Jean Moulin;Collège;Public;01 39 10 11 88;https://clg-moulin-lepecq.ac-versailles.fr/;ce.0783215w@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0950722U;Collège Jean Moulin;Collège;Public;01 34 11 75 55;https://clg-moulin-sannois.ac-versailles.fr/;0950722U@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0780656P;Collège Benjamin Franklin;Collège;Public;01 30 95 47 40;https://clg-franklin-epone.ac-versailles.fr/;0780656P@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0910714G;Collège Albert Camus;Collège;Public;01 60 46 83 28;https://clg-camus-brunoy.ac-versailles.fr/;0910714G@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0140014P;Lycée Augustin Fresnel;Lycée;Public;02 31 70 33 00;https://fresnel-caen.lycee.ac-normandie.fr/;ce.0140014P@ac-normandie.fr;0;0;0;0;SANS OBJET;300;99
0141271F;Collège Jean Monnet;Collège;Public;02 31 97 15 65;https://jean-monnet-ouistreham.college.ac-normandie.fr/;ce.0141271f@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0610042P;Collège Albert Camus;Collège;Public;02 33 66 62 33;http://collegetinchebray.fr;ce.0610042p@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0782132U;Lycée Jeanne d'Albret;Lycée;Public;01 39 04 15 20;https://lyc-albret-st-germain-laye.ac-versailles.fr/;0782132U@ac-versailles.fr;0;0;0;0;SANS OBJET;300;99
0141597K;Collège Fernand Lechanteur;Collège;Public;02 31 93 01 75;https://lechanteur.college.ac-normandie.fr/;ce.0141597k@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0140051E;Collège Paul Verlaine;Collège;Public;02 31 80 54 37;https://paul-verlaine-evrecy.college.ac-normandie.fr/;ce.0140051e@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0760036B;Lycée professionnel Descartes;Lycée;Public;02 35 10 24 24;https://maupassant.lycee.ac-normandie.fr/;ce.0760035a@ac-normandie.fr;0;0;0;0;SANS OBJET;320;99
0762199C;Collège Maurice Maëterlinck;Collège;Public;02 35 04 71 90;http://mauricemaeterlinck.arsene76.fr/;ce.0762199c@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0610014J;Lycée Auguste Chevalier;Lycée;Public;02 33 38 51 19;https://chevalier.lycee.ac-normandie.fr/;ce.0610014j@ac-normandie.fr;0;0;0;0;SANS OBJET;300;99
0500024E;Collège Ingénieur Cachin;Collège;Public;02 33 88 58 90;http://cachin-clg50.l-educdenormandie.fr/;ce.0500024e@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0490013Y;Lycée Professionnel de Narcé;Lycée;Public;02 41 54 34 33;http://narce.e-lyco.fr;ce.0490013y@ac-nantes.fr;0;0;0;0;SANS OBJET;320;99
0341825Z;Collège Ambrussum;Collège;Public;04 67 71 51 10;https://ambrussum.mon-ent-occitanie.fr/;ce.0341825z@ac-montpellier.fr;1;0;0;0;SANS OBJET;340;99
0610056E;Collège Saint-Exupéry;Collège;Public;02 33 80 45 45;https://saint-exupery-alencon.college.ac-normandie.fr/;ce.0610056e@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0140004D;Lycée Alain Chartier;Lycée;Public;02 31 92 09 22;https://lycee-chartier.fr/index.php/fr/;ce.0140004d@ac-normandie.fr;0;0;0;0;SANS OBJET;302;99
0761783A;Collège Jacques Monod;Collège;Public;02 35 25 13 33;http://jacquesmonod.arsene76.fr/;ce.0761783a@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0271442W;Collège Marc Chagall;Collège;Public;02 32 52 10 87;http://marc-chagall.ent27.fr/;ce.0271442w@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0141767V;Collège Maupas;Collège;Public;02 31 68 10 70;https://emile-maupas.college.ac-normandie.fr/;ce.0141767v@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0610036H;Collège André Collet;Collège;Public;02 33 34 51 41;;ce.0610036h@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0593242D;Collège Gustave Nadaud;Collège;Public;03 20 75 85 92;https://gnadaud-wattrelos.etab.ac-lille.fr/;ce.0593242d@ac-lille.fr;1;0;0;0;SANS OBJET;340;99
0350707D;Collège François-René de Chateaubriand;Collège;Public;02 99 73 05 54;https://citescolaire-chateaubriand-combourg.ac-rennes.fr/;Ce.0350707d@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0561383Z;Collège François René de Chateaubriand;Collège;Public;02 97 23 40 58;http://www.college-chateaubriand-gourin.ac-rennes.fr;Ce.0561383z@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0221819H;Collège Paul le Flem;Collège;Public;02 96 91 83 84;;Ce.0221819h@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0561386C;Collège Mathurin Martin;Collège;Public;02 97 51 03 14;http://www.college-mathurin-martin-baud.ac-rennes.fr;Ce.0561386c@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0490027N;Collège Val d'Oudon;Collège;Public;02 41 95 31 49;http://val-oudon.anjou.e-lyco.fr;ce.0490027n@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0720989J;Collège Simone Veil;Collège;Public;02 43 95 07 55;http://clg-anjou.sarthe.e-lyco.fr;ce.0720989j@ac-nantes.fr;1;0;0;0;SANS OBJET;340;99
0490010V;Collège Châteaucoin;Collège;Public;02 41 89 18 65;http://chateaucoin.anjou.e-lyco.fr/;ce.0490010v@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0910678T;Collège Jean Macé;Collège;Public;01 60 15 08 24;https://clg-mace-ste-genevieve.ac-versailles.fr/;0910678T@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0780577D;Collège Romain Rolland;Collège;Public;01 30 86 19 40;https://clg-rolland-sartrouville.ac-versailles.fr/;0780577D@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0911404G;Collège Jean Rostand;Collège;Public;01 64 98 81 45;https://clg-rostand-milly.ac-versailles.fr/;0911404G@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0780210E;Collège Saint-Exupéry;Collège;Public;01 39 46 00 50;https://clg-st-exupery-velizy.ac-versailles.fr/;0780210E@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0921354X;Collège George Sand;Collège;Public;01 45 29 04 28;https://clg-sand-chatillon.ac-versailles.fr/;0921354X@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0760029U;Lycée André Maurois;Lycée;Public;02 32 96 94 40;https://maurois-elbeuf.lycee.ac-normandie.fr/;ce.0760029u@ac-normandie.fr;0;0;0;0;SANS OBJET;300;99
0271321P;Collège Victor Hugo;Collège;Public;02 32 55 05 47;http://victor-hugo-gisors.ent27.fr/;ce.0271321p@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0132785G;Collège Rosa Parks;Collège;Public;04 91 11 41 80;http://www.clg-rosa-parks-marseille.ac-aix-marseille.fr/spip/;ce.0132785G@ac-aix-marseille.fr;0;0;0;0;SANS OBJET;340;99
0133775H;Collège Marie Laurencin;Collège;Public;04 91 84 01 40;http://www.clg-laurencin.ac-aix-marseille.fr;ce.0133775H@ac-aix-marseille.fr;0;0;0;0;SANS OBJET;340;99
0912364A;Lycée Nikola Tesla;Lycée;Public;01 64 59 39 00;https://lyc-tesla-dourdan.ac-versailles.fr/;0912364A@ac-versailles.fr;0;0;0;0;SANS OBJET;306;99
0950640E;Lycée Julie-Victoire Daubié;Lycée;Public;01 30 76 55 55;https://lyc-daubie-argenteuil.ac-versailles.fr/;ce.0950640e@ac-versailles.fr;0;0;0;0;SANS OBJET;300;99
0780261K;Collège Mozart;Collège;Public;01 34 60 10 09;https://clg-mozart-boisdarcy.ac-versailles.fr/;0780261K@ac-versailles.fr;0;0;0;0;SANS OBJET;340;99
0500039W;Collège André Malraux;Collège;Public;02 33 50 01 77;https://malraux-granville.college.ac-normandie.fr/;ce.0500039w@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0500083U;Collège le Dinandier;Collège;Public;02 33 69 23 40;https://le-dinandier.college.ac-normandie.fr/;ce.0500083u@ac-normandie.fr;1;0;0;0;SANS OBJET;340;99
0500012S;Collège Léon Gambetta;Collège;Public;02 33 42 16 11;https://gambetta-carentan.college.ac-normandie.fr/;ce.0500012s@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
7200727C;Collège de Biguglia;Collège;Public;04 95 31 85 45;;ce.7200727c@ac-corse.fr;1;0;0;0;SANS OBJET;340;99
0440065G;Collège Petite Lande;Collège;Public;02 40 75 48 50;http://petitelande-reze.loire-atlantique.e-lyco.fr/;ce.0440065g@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
0440538W;Collège Jacques Brel;Collège;Public;02 40 24 92 62;http://jbrel.loire-atlantique.e-lyco.fr;ce.0440538w@ac-nantes.fr;0;0;0;0;SANS OBJET;340;99
9740078S;Lycée agricole Émile Boyer de la Giroday;Lycée;Public;02 62 45 92 92;https://formaterra.re/;lycee@formaterra.re;0;1;0;0;SANS OBJET;300;99
0690563M;Lycée Saint-Louis - Saint-Bruno;Lycée;Privé;04 72 98 23 30;https://www.slsb.fr;lycee@slsb.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;300;30
0951974E;Lycée Louis Armand;Lycée;Public;01 34 06 10 30;https://www.lycee-louis-armand-eaubonne.fr/;0951974e@ac-versailles.fr;0;0;0;0;SANS OBJET;306;99
0060729K;Lycée Stanislas;Lycée;Privé;04 93 81 53 36;http://www.stanislas-nice.com;ce.0060729k@ac-nice.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;302;30
0391131T;Institut Européen de Formation des Compagnons du Tour de France;Lycée;Privé;03 84 73 82 46;http://mouchard-ief.compagnonsdutourdefrance.org;mouchard@compagnonsdutourdefrance.org;0;0;0;0;CONTRAT ASSOCIATION PARTIE DES CLASSES;320;31
0590060V;Lycée Alfred Kastler;Lycée;Public;03 27 44 24 10;https://lgt-alfred-kastler-denain.59.ac-lille.fr/;ce.0590060v@ac-lille.fr;0;0;0;0;SANS OBJET;300;99
0782822U;Lycée polyvalent Pierre Corneille;Lycée;Public;01 39 69 40 03;https://lyc-corneille-lacelle.ac-versailles.fr/;0782822u@ac-versailles.fr;0;0;0;0;SANS OBJET;306;99
0030924N;Lycée professionnel Val d'Allier;Lycée;Public;04 70 45 03 81;http://val-dallier-varennes.ent.auvergnerhonealpes.fr/;ce.0030924N@ac-clermont.fr;0;0;0;0;SANS OBJET;320;99
0430053Z;Lycée polyvalent privé Saint-Julien;Lycée;Privé;04 71 50 13 95;http://www.lycee-saintjulien.com;ce.0430053Z@ac-clermont.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;306;30
0630012W;Lycée professionnel François Rabelais;Lycée;Public;04 73 54 17 69;http://francois-rabelais-brassac.ent.auvergnerhonealpes.fr/;ce.0630012W@ac-clermont.fr;0;0;0;0;SANS OBJET;320;99
0630984C;LEGTA Louis Pasteur;Lycée;Public;04 73 83 72 50;http://marmilhat.fr/;legta.marmilhat@educagri.fr;0;1;0;0;SANS OBJET;307;99
0694658N;Collège Jean d'Ormesson;Collège;Public;;;ce.0694658n@ac-lyon.fr;0;0;0;0;SANS OBJET;340;99
0430065M;Lycée général et technologique privé Saint-Gabriel;Lycée;Privé;04 71 65 75 10;http://www.escy.net/;ce.0430065M@ac-clermont.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;300;30
0430947W;Lycée général et technologique Léonard de Vinci;Lycée;Public;04 71 61 73 30;http://leonard-de-vinci-monistrol.ent.auvergnerhonealpes.fr/;ce.0430947W@ac-clermont.fr;0;0;0;0;SANS OBJET;300;99
0631048X;Lycée professionnel privé René Rambaud;Lycée;Privé;04 73 98 16 60;http://www.ecolecoiffure.com/;ce.0631048X@ac-clermont.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;320;30
0031043T;Lycée polyvalent Albert Einstein;Lycée;Public;04 70 08 42 80;http://www.einstein-03.fr/;ce.0031043T@ac-clermont.fr;0;0;0;1;SANS OBJET;306;99
0030905T;Lycée professionnel Gustave Eiffel;Lycée;Public;04 70 90 01 35;http://gustave-eiffel-gannat.ent.auvergnerhonealpes.fr/;;0;0;0;1;SANS OBJET;320;99
0150747F;Lycée polyvalent;Lycée;Public;04 71 68 05 33;https://lyceepolyvalentmauriac.fr;Ce.0150747F@ac-clermont.fr;0;0;0;0;SANS OBJET;306;99
0150030B;Lycée polyvalent de Haute Auvergne;Lycée;Public;04 71 60 05 50;http://haute-auvergne-saint-flour.ent.auvergnerhonealpes.fr/;ce.0150030B@ac-clermont.fr;0;0;0;0;SANS OBJET;306;99
0150051Z;Lycée général privé La Présentation;Lycée;Privé;04 71 60 04 32;https://saintvincentlapresentation.fr/;st-flour@cneap.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;302;30
0150661M;Lycée professionnel agricole privé Saint-Vincent;Lycée;Privé;04 71 60 04 32;https://saintvincentlapresentation.fr/;st-flour@cneap.fr;0;1;0;0;SOUS CONTRAT ETABLISSEMENT AGRICOLE;320;60
0430023S;Lycée professionnel Auguste Aymard;Lycée;Public;04 71 09 35 78;http://auguste-aymard-espaly.ent.auvergnerhonealpes.fr/;ce.0430023S@ac-clermont.fr;0;0;0;0;SANS OBJET;320;99
0150760V;Lycée polyvalent privé Gerbert;Lycée;Privé;04 71 63 42 72;http://www.ensscolaire-gerbert.fr/;Ce.0150760V@ac-clermont.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;306;30
0631068U;Lycée général et technologique privé La Salle Godefroy de Bouillon;Lycée;Privé;04 73 98 54 54;http://www.lasalle63.fr/;ce.0631068U@ac-clermont.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;300;30
0131398Z;Lycée Maximilien de Sully;Lycée;Privé;04 91 48 27 87;http://www.ltpsully.com;lycee.sully@wanadoo.fr;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;301;30
0290071V;Lycée Yves Thépot;Lycée;Public;02 98 90 25 97;http://www.lycee-thepot.org;ce.0290071v@ac-rennes.fr;0;0;0;0;SANS OBJET;306;99
0351796M;Collège Émile Zola;Collège;Public;02 99 79 23 00;http://www.citescolaire-emilezola-rennes.ac-rennes.fr;Ce.0351796m@ac-rennes.fr;0;0;0;0;SANS OBJET;340;99
0783325R;Lycée professionnel Saint-Vincent de Paul;Lycée;Privé;01 30 21 42 03;http://lpstvincent.org;secretariat@lpstvincent.org;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;306;30
0352686E;Lycée Anita Conti;Lycée;Public;02 23 50 17 00;http://www.lycee-anita-conti-bruz.ac-rennes.fr;Ce.0352686e@ac-rennes.fr;0;0;0;0;SANS OBJET;300;99
0650026A;Lycée général et technologique Marie Curie;Lycée;Public;05 62 44 56 56;https://marie-curie.mon-ent-occitanie.fr;0650026a@ac-toulouse.fr;0;0;0;0;SANS OBJET;300;99
0133274N;Lycée polyvalent Jeanne d'Arc - Campus Vincentien d?Arles;Lycée;Privé;04 90 52 08 42;http://www.campus-vincentien13.com;contact@campus-vincentien13.com;0;0;0;0;CONTRAT D'ASSOCIATION TOUTES CLASSES;320;30
0320002D;Lycée général et technologique Pardailhan;Lycée;Public;05 62 61 42 50;https://pardailhan.mon-ent-occitanie.fr;0320002d@ac-toulouse.fr;0;0;0;0;SANS OBJET;300;99
0610040M;Collège Nicolas-Jacques Conté;Collège;Public;02 33 27 96 44;https://conte-sees.college.ac-normandie.fr/;ce.0610040m@ac-normandie.fr;0;0;0;0;SANS OBJET;340;99
0850604V;Collège Les Gondoliers;Collège;Public;02 51 36 21 90;http://lesgondoliers.vendee.e-lyco.fr;ce.0850604v@ac-nantes.fr;1;0;0;0;SANS OBJET;340;99
0940113M;Lycée polyvalent Langevin Wallon;Lycée;Public;01 48 81 28 33;http://www.lycee-langevin-wallon.com;ce.0940113M@ac-creteil.fr;0;0;0;0;SANS OBJET;306;99
0260006R;Lycée polyvalent François-Jean Armorin;Lycée;Public;04 75 25 10 89;https://francois-jean-armorin.ent.auvergnerhonealpes.fr;ce.0260006R@ac-grenoble.fr;0;0;0;0;SANS OBJET;306;99
0931224A;Collège Pablo Neruda;Collège;Public;01 49 40 14 94;https://neruda-pierrefitte.webcollege.seinesaintdenis.fr/;ce.0931224a@ac-creteil.fr;0;0;0;0;SANS OBJET;340;99
0941679P;Collège Albert Cron;Collège;Public;01 46 58 11 03;;ce.0941679p@ac-creteil.fr;0;0;0;0;SANS OBJET;340;99
